source_center,destination_center,median_factor,mean_factor,corridor_volume,median_actual_time,median_osrm_time,median_distance
IND395004AAB,IND395023AAD,6.090909090909091,7.204804345980817,7,87.0,15.0,16.439799999999998
IND395006AAA,IND395023AAD,8.566666666666666,23.50208333333333,4,128.5,15.0,15.7562
IND395009AAA,IND395023AAD,9.666666666666666,9.242237256207844,21,150.0,16.0,17.470200000000002
IND395010AAB,IND395023AAA,1.4375,1.4375,2,23.0,16.0,17.769299999999998
IND395023AAA,IND110037AAM,1.8255813953488371,1.790371630121003,773,719.0,402.0,546.5092
IND395023AAA,IND382430AAB,1.6352201257861636,1.6582917044961754,201,178.0,117.0,165.40079999999998
IND395023AAA,IND390022AAA,1.6226415094339623,1.6784765029509805,53,114.0,72.0,100.198
IND395023AAA,IND394221AAA,1.9090909090909092,3.3119429590017826,3,21.0,11.0,10.9696
IND395023AAA,IND396191AAC,1.8513603925066904,1.9340013551247583,40,83.0,49.5,69.97335
IND395023AAA,IND411033AAA,2.7575600851840587,2.7712761430070905,154,555.5,168.0,224.88725
IND395023AAA,IND421302AAG,2.550820707070707,2.901204776182859,30,305.5,125.0,163.45405
IND395023AAA,IND562132AAA,1.7323290845886443,1.7448981868660691,935,760.0,437.0,598.7022
IND395023AAD,IND395001AAA,2.25,3.0709706959706957,12,28.5,13.0,13.718350000000001
IND395023AAD,IND395004AAB,2.485294117647059,2.7094252393127825,34,33.5,13.0,13.643650000000001
IND395023AAD,IND395006AAA,1.8666666666666667,2.004231460363536,53,25.0,13.0,14.8621
IND395023AAD,IND395009AAA,3.078787878787879,2.7797129953379955,8,41.5,14.0,14.364799999999999
IND395023AAD,IND396445AAA,1.7777777777777777,1.9382746080888495,14,25.0,13.0,17.847900000000003
IND396001AAA,IND395023AAD,2.6808510638297873,3.078107936942137,37,114.0,36.0,47.9079
IND396105AAA,IND396191AAC,2.2232142857142856,2.1909722222222223,4,21.5,8.5,12.143
IND396191AAB,IND421302AAG,2.3144489795918366,2.3907197785773557,12,171.0,78.5,100.8106
IND396191AAC,IND395023AAA,2.418657937806874,2.4252900673016065,4,135.0,56.0,76.3605
IND396191AAC,IND396105AAA,0.6043478260869566,0.6776679841897233,4,13.0,22.5,20.7992
IND396191AAC,IND396210AAA,3.909090909090909,3.909090909090909,1,43.0,11.0,10.2921
IND396191AAC,IND396232AAA,2.7142857142857144,2.6309923328305684,34,23.0,12.0,14.11325
IND396191AAC,IND421302AAG,2.7790697674418605,2.920501690183247,43,215.0,83.0,108.8634
IND396232AAA,IND396191AAC,2.8571428571428568,2.930898730898731,30,37.5,13.0,16.09895
IND396321AAA,IND396001AAA,1.4058823529411764,1.4919397530001246,22,25.0,18.0,24.482349999999997
IND396321AAA,IND396580AAB,1.7165178571428572,1.7844763139386166,80,36.5,21.0,30.7671
IND396445AAA,IND396321AAA,1.7083333333333333,1.8626846100759142,21,41.0,23.0,26.3596
IND396580AAB,IND396321AAA,1.9494252873563218,2.2635133041066386,34,48.0,23.5,31.253500000000003
IND400011AAA,IND400072AAB,2.2666666666666666,2.4549060654759183,24,31.0,13.5,15.4239
IND400011AAA,IND400072AAD,2.642857142857143,2.8801138440211385,107,41.0,16.0,16.6352
IND400015AAA,IND400072AAB,2.7058823529411766,3.490782498413257,71,44.0,16.0,17.2858
IND400015AAA,IND421302AAG,1.7329545454545454,2.188485386317536,4,30.5,19.5,27.68215
IND400015AAB,IND400072AAB,4.497549019607844,4.209617860353155,12,63.5,17.0,17.8112
IND400015AAB,IND421302AAG,2.921212121212121,3.5017769908492524,88,61.0,22.5,32.26205
IND400016AAA,IND400015AAA,1.8,1.8,2,18.0,10.0,12.2279
IND400016AAB,IND400072AAB,5.0,5.0,2,60.0,12.0,11.184
IND400016AAB,IND400072AAD,2.7916666666666665,3.0947547822547823,24,35.0,13.0,14.7692
IND400037AAA,IND400072AAJ,3.2788461538461537,3.139043410006143,14,42.5,13.0,12.9138
IND400064AAB,IND400072AAB,3.083916083916084,3.0483682983682985,4,37.5,12.5,12.6353
IND400064AAB,IND400072AAD,3.105128205128205,3.2811698717948716,32,42.0,13.0,13.25345
IND400072AAA,IND421302AAG,4.0,3.6777777777777776,3,68.0,15.0,22.3462
IND400072AAB,IND000000AFT,2.2744360902255636,2.6227014033304377,134,42.0,18.0,20.52295
IND400072AAB,IND400011AAA,3.5404411764705883,3.530024509803922,4,40.5,13.0,15.54305
IND400072AAB,IND400015AAA,2.888888888888889,3.3059131560253197,118,41.5,16.0,18.19645
IND400072AAB,IND400015AAB,3.026143790849673,3.026143790849673,2,39.0,13.0,15.470849999999999
IND400072AAB,IND400701AAB,2.234210526315789,2.3745614035087717,6,33.0,14.5,17.286099999999998
IND400072AAB,IND401104AAA,2.7142857142857144,2.9912478192269463,155,34.0,15.0,18.9496
IND400072AAB,IND401104AAB,3.0904761904761906,3.0904761904761906,2,35.5,11.0,14.8947
IND400072AAB,IND411033AAA,1.9184883720930233,1.8910943478444575,40,119.0,66.0,81.5489
IND400072AAB,IND421302AAG,2.547727272727273,3.422564829438769,180,46.5,20.0,25.112700000000004
IND400072AAB,IND421302AAR,1.8221343873517786,2.206625762329608,62,36.0,20.0,25.02075
IND400072AAB,IND421302AAS,3.1157894736842104,3.8812552213868003,6,51.5,20.0,25.303600000000003
IND400072AAC,IND400011AAA,2.9705882352941178,3.0774712647982545,34,41.0,12.5,14.59525
IND400072AAD,IND421302AAG,2.424812030075188,3.1269420035639897,282,42.0,19.0,24.4916
IND400072AAI,IND000000AFS,9.416666666666666,9.416666666666666,1,113.0,12.0,14.7276
IND400072AAJ,IND400037AAA,9.0,9.0,2,108.0,12.0,13.96195
IND400102AAB,IND421302AAG,2.0,3.0954508327698096,58,44.0,21.0,25.507399999999997
IND400102AAC,IND400052AAA,4.214285714285714,4.944971190425736,11,46.0,10.0,10.9598
IND400102AAC,IND421302AAG,2.933333333333333,3.756542561481806,81,59.0,21.0,25.0167
IND400612AAA,IND421302AAR,2.700757575757576,3.7374222999222995,12,31.0,12.0,14.42725
IND400701AAA,IND400705AAA,3.6666666666666665,3.6666666666666665,1,55.0,15.0,18.925
IND400701AAA,IND410206AAA,2.343137254901961,2.4422754926532018,50,36.0,16.0,20.25595
IND400701AAB,IND421302AAG,2.45,3.1905260140986784,51,43.0,17.0,20.5604
IND400705AAA,IND421302AAH,2.84,3.4997099270164167,35,62.0,22.0,23.9733
IND400706AAA,IND000000AFT,4.712121212121212,4.712121212121212,2,47.5,10.0,10.32765
IND401104AAA,IND400072AAB,2.875,4.596806424161858,59,43.0,15.0,19.696900000000003
IND401104AAA,IND401208AAA,2.3636363636363638,2.57095698396008,74,38.0,16.0,21.7597
IND401104AAA,IND401209AAA,2.4194139194139197,2.4194139194139197,2,42.5,17.0,19.257
IND401104AAA,IND421302AAG,2.2857142857142856,2.6507931805609823,27,46.0,22.0,26.7742
IND401104AAB,IND400072AAB,2.2222222222222223,3.0214778503994193,9,28.0,14.0,18.8993
IND401104AAB,IND421302AAG,2.411764705882353,3.3969578990100446,45,58.0,24.0,27.6742
IND401209AAA,IND401104AAA,2.804029304029304,4.068895724922056,58,36.5,16.0,22.841
IND401209AAB,IND401104AAA,2.8125,4.244415473405059,33,40.0,16.0,23.3371
IND401209AAB,IND421302AAG,2.4,2.3882783882783882,3,60.0,26.0,26.3015
IND401209AAB,IND421302AAH,2.357142857142857,2.836066048810316,59,64.0,24.0,25.231
IND401501AAA,IND401602AAA,1.9130434782608696,2.0192861408134655,51,45.0,23.0,25.756400000000003
IND401602AAA,IND401501AAA,7.344827586206897,7.6539214739782,31,184.0,25.0,27.6065
IND402107AAA,IND402109AAA,2.1435897435897435,2.228573383413357,70,47.0,25.0,33.19725
IND402109AAA,IND402301AAA,1.625,1.7825501997979012,119,51.0,31.0,44.0416
IND402301AAA,IND402107AAA,2.125,2.2474945179984194,113,80.0,38.0,54.0473
IND403002AAA,IND403726AAB,1.7241379310344827,2.1302681992337162,3,50.0,24.0,20.7813
IND403401AAA,IND403726AAB,4.99055829228243,7.174870213270579,6,158.5,29.0,25.1128
IND403507AAA,IND403726AAB,1.5172413793103448,2.9392910344084164,9,44.0,29.0,22.2647
IND403507AAB,IND403726AAB,1.9011627906976745,2.403990486257928,4,70.5,35.5,30.5321
IND403601AAA,IND403726AAB,1.7833333333333332,3.849429189736095,10,23.0,13.5,13.918050000000001
IND403702AAA,IND575004AAB,2.0267562470532767,2.107090076565722,96,275.5,132.5,162.288
IND403702AAA,IND581314AAA,1.4516129032258065,1.4206231044940723,3,90.0,62.0,66.2637
IND403726AAA,IND403702AAA,1.6569444444444446,1.6773171951692722,18,62.0,35.5,38.259100000000004
IND403726AAA,IND411033AAA,1.5070422535211268,1.597454654290745,229,286.0,192.0,219.2798
IND403726AAA,IND416510AAA,2.1923076923076925,2.261492221277138,15,117.0,55.0,61.9702
IND403726AAA,IND575004AAB,1.8934883720930231,1.9439259259950892,28,287.0,157.0,188.0251
IND403726AAA,IND581303AAA,1.6585365853658536,1.7267314209826368,39,92.0,57.0,61.408
IND403726AAA,IND581400AAB,2.006085686465433,2.201260909570049,4,183.0,91.5,98.732
IND403726AAB,IND403002AAA,1.3791666666666667,1.5514945652173913,8,28.0,19.5,13.74015
IND403726AAB,IND403401AAA,2.0231481481481484,2.0405879010951473,12,48.5,24.0,22.47655
IND403726AAB,IND403507AAA,1.25,1.301243859341746,15,34.0,29.0,22.1376
IND403726AAB,IND403507AAB,0.896551724137931,0.8834378980140573,3,26.0,29.0,22.8337
IND403726AAB,IND403601AAA,1.4642857142857144,1.4859277296777298,12,19.5,13.0,14.73635
IND410206AAA,IND000000AFT,2.3636363636363638,3.1366186656480775,25,28.0,11.0,13.9947
IND410206AAB,IND000000AFT,2.322916666666667,2.791155209647212,72,36.5,16.0,19.598300000000002
IND410401AAA,IND421302AAG,2.5074626865671643,2.6431859180211523,33,126.0,63.0,81.598
IND410501AAF,IND411033AAA,4.423809523809524,4.331770833333334,8,64.0,15.0,14.90965
IND410503AAA,IND410505AAB,2.8342391304347827,3.705306340256788,8,60.0,19.5,28.21435
IND410505AAB,IND410501AAF,2.928571428571429,3.6975324675324672,10,26.0,10.0,14.7572
IND410505AAB,IND411033AAA,2.189230769230769,2.3210859728506787,4,47.0,21.0,18.03035
IND411014AAA,IND411033AAA,2.133928571428571,3.9670835943288223,46,57.5,26.0,24.8589
IND411014AAA,IND411043AAA,4.512820512820513,5.499935358758888,14,71.5,15.0,15.253900000000002
IND411014AAA,IND411048AAA,4.285714285714286,6.320083674495439,12,64.0,15.0,14.0083
IND411017AAA,IND412105AAC,2.8529411764705883,2.8316903684550745,4,46.0,15.5,15.88635
IND411021AAA,IND411033AAA,1.5,2.742405693721483,57,19.0,13.0,11.5893
IND411033AAA,IND000000AAL,2.7037037037037037,3.0858480978166067,37,68.0,24.0,23.3757
IND411033AAA,IND000000ACB,1.6259825254974918,1.5895447182480107,924,857.0,579.5,746.1745000000001
IND411033AAA,IND400072AAB,1.8991307292842627,1.8889022967910587,40,133.5,68.0,84.4702
IND411033AAA,IND403726AAA,2.2467532467532467,2.2907602777443556,335,533.0,232.0,290.9023
IND411033AAA,IND410503AAA,2.2857142857142856,2.3855786943552904,13,72.0,35.0,43.0594
IND411033AAA,IND410505AAB,1.5258620689655173,1.6580386119965227,14,33.0,21.5,15.872499999999999
IND411033AAA,IND411014AAA,2.3524844720496896,2.7427667479757245,120,53.5,25.0,23.1162
IND411033AAA,IND411021AAA,1.9230769230769231,2.975877319028004,73,24.0,12.0,11.0092
IND411033AAA,IND411036AAA,1.75,2.2194756174412924,95,42.0,24.0,21.9703
IND411033AAA,IND413002AAA,1.413322671319182,1.4082691678137547,324,171.0,126.0,169.2475
IND411033AAA,IND413501AAA,2.766855112259732,2.7467303902077833,12,377.5,126.5,165.56574999999998
IND411033AAA,IND414001AAA,1.8285714285714285,1.8543335412574413,18,117.0,60.0,84.5708
IND411033AAA,IND416012AAA,1.8771551724137931,1.9050888628780924,126,219.0,116.0,148.04055
IND411033AAA,IND421302AAG,2.151923076923077,2.4467722614896985,520,150.0,68.0,85.68180000000001
IND411033AAA,IND431136AAC,1.9772784970804773,1.9804547758756441,120,183.5,92.5,131.72535
IND411033AAA,IND431603AAA,2.1365079365079365,2.137473691092657,253,391.0,183.0,259.0439
IND411033AAA,IND501359AAE,1.540785498489426,1.5000440852873371,263,446.0,270.0,350.7223
IND411033AAA,IND521225AAB,1.8399311531841653,1.8853659981542428,341,640.0,378.0,494.2702
IND411033AAA,IND562132AAA,1.6844058197441656,1.7284575260197779,338,548.0,317.5,429.41600000000005
IND411033AAA,IND580028AAA,1.9291338582677164,1.977047446849013,95,367.0,190.0,262.9043
IND411033AAB,IND411057AAF,4.86060606060606,4.86060606060606,2,64.0,13.0,13.00145
IND411036AAA,IND411033AAA,2.260869565217391,2.6135772436352296,99,50.0,24.0,23.2969
IND411043AAA,IND411014AAA,3.6923076923076925,3.6438644688644692,6,51.0,14.5,14.81805
IND411048AAA,IND411014AAA,4.8125,4.334821428571429,4,77.0,16.0,15.60725
IND412105AAC,IND411017AAA,2.376470588235294,2.491334943709697,66,32.0,13.5,14.88335
IND412210AAC,IND411033AAA,2.4412698412698415,2.523152709359606,8,142.0,60.5,73.6316
IND412803AAB,IND421802AAA,1.1150537634408602,1.1150537634408602,2,34.0,30.5,23.64775
IND413002AAA,IND413304AAA,1.9505494505494505,2.2062118942692748,74,63.0,28.0,39.080799999999996
IND413002AAA,IND413307AAC,1.8333333333333333,1.8755730604500986,9,65.0,36.0,51.7062
IND413002AAA,IND413501AAA,1.5106382978723405,1.542002070696697,63,59.0,37.0,51.16
IND413002AAA,IND421302AAG,2.3949275362318843,2.645443774211692,143,471.0,183.0,237.4887
IND413002AAA,IND501359AAE,1.5009293680297398,1.5259627634496178,218,229.0,178.5,221.6513
IND413304AAA,IND413002AAA,1.9423076923076923,1.8992217217746055,39,59.0,30.0,42.1647
IND413304AAA,IND415301AAB,1.485837922895358,1.547616655349283,36,57.5,37.5,41.25595
IND413307AAB,IND413304AAA,2.263768115942029,2.4169603645147126,12,45.0,20.0,28.31695
IND413307AAC,IND413002AAA,1.988888888888889,2.132192314569917,10,79.5,41.0,56.6029
IND413401AAA,IND411033AAA,2.24468085106383,2.4212443221872313,187,238.0,108.0,144.92829999999998
IND413501AAA,IND411033AAA,2.333628376606347,2.4711704945623487,12,273.5,119.0,159.12545
IND413501AAA,IND413401AAA,1.380952380952381,1.4132444479768194,42,39.0,29.0,32.24295
IND413517AAA,IND431603AAA,1.7244897959183674,2.0243823898122932,10,64.5,37.0,53.209900000000005
IND413517AAA,IND431717AAA,3.0,3.004457716757969,12,74.0,25.5,36.635850000000005
IND413531AAA,IND413517AAA,2.0434782608695654,2.0902426050568645,27,55.0,29.0,41.5921
IND413709AAA,IND423109AAA,1.75,1.7656745455222767,39,38.0,23.0,24.9888
IND413709AAA,IND423601AAA,1.2023809523809523,1.2395688545688546,4,35.0,29.0,32.40235
IND413709AAA,IND423701AAB,2.360215053763441,2.3667579464424815,12,64.0,25.5,25.6197
IND414001AAA,IND411033AAA,2.6113046844754164,2.713281826500723,6,190.0,72.5,95.6469
IND414001AAA,IND414203AAB,1.8235294117647058,1.8421239296752292,3,62.0,34.0,48.4826
IND414001AAA,IND414302AAB,1.4533248081841432,1.4533248081841432,2,42.0,28.5,34.77285
IND414203AAB,IND414302AAB,1.77561282212445,1.6872015723525475,4,94.5,52.5,68.53004999999999
IND414302AAB,IND411033AAA,2.560895756940807,2.6053033043145666,8,150.0,54.5,70.09295
IND414302AAB,IND412210AAC,1.736842105263158,1.736842105263158,1,33.0,19.0,22.8751
IND414502AAA,IND431107AAB,1.5961538461538463,1.6318199554069117,10,41.5,25.5,26.9614
IND415003AAA,IND411033AAA,1.3292857142857142,1.2966736497604783,10,97.0,71.0,76.2403
IND415003AAA,IND412803AAB,1.2645348837209303,1.2502400228942883,14,48.5,39.0,31.539550000000002
IND415124AAA,IND415605AAA,1.1017964071856288,1.103915089989563,60,155.0,159.0,84.92714999999998
IND415301AAB,IND413307AAB,1.9864864864864864,2.2060536741347225,14,43.5,18.5,22.2746
IND415408AAC,IND416012AAA,3.857142857142857,4.4115842073013845,13,163.0,48.0,54.2263
IND415409AAB,IND415124AAA,1.6515151515151516,1.636995406968233,24,35.5,21.0,27.841
IND415605AAA,IND415709AAA,2.488095238095238,2.3538731128472974,32,55.5,23.0,32.18705
IND415612AAA,IND415408AAC,2.4959904959904957,2.445616444258035,32,173.5,72.5,93.9479
IND415709AAA,IND416012AAA,2.1717791411042944,2.3076473009844585,35,223.0,153.0,125.4929
IND415709AAA,IND416122AAA,1.4666666666666666,1.4309736842387657,7,168.0,156.0,117.3326
IND416012AAA,IND395023AAA,1.8040226399838286,1.8528038791690282,358,515.0,266.0,358.06815
IND416012AAA,IND415003AAA,1.88135593220339,1.9940344199765416,47,129.0,60.0,72.641
IND416012AAA,IND415409AAB,1.6316287878787878,1.8019363038277512,8,48.0,26.0,35.74975
IND416012AAA,IND415612AAA,2.5121951219512195,2.571339623159378,49,154.0,60.0,83.8703
IND416012AAA,IND591237AAB,1.9990530303030303,2.081997597762759,20,43.5,23.5,31.451349999999998
IND416122AAA,IND395023AAA,1.8914141414141414,1.9554279746194367,23,561.0,241.0,326.84090000000003
IND416404AAA,IND416012AAA,2.306311413454271,2.948529127968155,16,201.5,89.5,123.0008
IND416510AAA,IND416602AAC,2.5375,2.601975279935806,12,72.0,32.5,45.6514
IND416510AAA,IND416606AAA,1.89272030651341,1.9111277705470058,68,67.0,33.0,32.5145
IND416602AAC,IND411033AAA,2.054127052722558,2.09466482116692,82,280.5,160.0,173.28725
IND416606AAA,IND416510AAA,26.880917874396133,23.556107262598584,50,1087.0,32.0,34.0026
IND421301AAA,IND421302AAR,3.7777777777777777,4.172152560083594,29,36.0,10.0,12.2644
IND421302AAF,IND421302AAR,2.9444444444444446,2.9840277777777775,12,26.5,9.0,11.6787
IND421302AAG,IND000000ACB,1.8933030646992055,1.8811242328051105,1269,909.0,467.0,649.9212
IND421302AAG,IND000000AFT,2.3,3.156142448391187,100,40.0,18.0,21.15655
IND421302AAG,IND110037AAM,2.144144144144144,2.287915062023958,965,1072.0,491.0,671.4204
IND421302AAG,IND131028AAB,1.8692946058091287,1.8750352475990761,741,952.0,513.0,721.065
IND421302AAG,IND160002AAC,1.930921052631579,1.9346950947673935,59,1120.0,575.0,805.9001999999999
IND421302AAG,IND382430AAB,1.8489543726235742,1.8514130938434346,330,345.0,188.0,264.14985
IND421302AAG,IND395023AAA,2.0,2.2658293332587185,107,221.0,99.0,137.4063
IND421302AAG,IND400015AAA,2.4,2.69285160225048,208,54.0,22.0,30.561950000000003
IND421302AAG,IND400015AAB,2.4545454545454546,2.6416082159937737,141,53.0,22.0,30.4376
IND421302AAG,IND400072AAA,2.4166666666666665,2.639125405747987,83,44.0,19.0,24.0802
IND421302AAG,IND400072AAB,2.35,2.5793211764073787,307,40.0,19.0,24.4592
IND421302AAG,IND400072AAJ,2.4327485380116958,2.8596380467287417,110,45.0,19.0,24.30055
IND421302AAG,IND400078AAB,2.4580419580419584,2.4580419580419584,2,29.5,12.0,14.83015
IND421302AAG,IND400102AAB,2.2188328912466844,2.6879227608627447,98,48.5,24.0,28.5587
IND421302AAG,IND400102AAC,2.4166666666666665,3.0330453173260534,169,56.0,25.0,29.6002
IND421302AAG,IND400701AAB,2.3095238095238093,2.776724416434123,44,39.0,18.5,21.021
IND421302AAG,IND401104AAA,2.5217391304347827,2.963533290005331,155,52.0,22.0,26.1456
IND421302AAG,IND401104AAB,1.9783333333333335,2.0687198944372858,20,39.0,23.5,27.6026
IND421302AAG,IND410401AAA,2.0982357658380115,2.2115827916429165,44,125.0,54.0,72.12295
IND421302AAG,IND411033AAA,1.861482558139535,1.900202007386384,356,117.0,68.0,87.5654
IND421302AAG,IND413002AAA,1.7555555555555555,1.8186529946086274,113,286.0,154.0,218.5587
IND421302AAG,IND421401AAC,2.4838709677419355,2.381206356321496,49,54.0,22.0,31.002
IND421302AAG,IND422011AAD,1.6933333333333334,1.6565362838853077,126,108.0,69.0,98.48145
IND421302AAG,IND444005AAB,2.3955223880597014,2.411366356028672,419,531.0,213.0,296.0871
IND421302AAG,IND462022AAA,2.0,1.945705529701931,358,621.5,304.0,417.07460000000003
IND421302AAG,IND501359AAE,1.7708333333333333,1.7426709859829992,671,571.0,329.0,429.1798
IND421302AAG,IND562132AAA,1.7018633540372672,1.736296328196498,1131,593.0,350.0,480.6225
IND421302AAG,IND712311AAA,2.029187817258883,1.9728454747567437,667,1493.0,734.0,1028.1695
IND421302AAG,IND834002AAB,2.236281919609547,2.2331843374026232,246,1419.0,602.0,840.21865
IND421302AAN,IND400072AAB,2.473684210526316,2.4876993070070874,48,45.5,18.5,23.460250000000002
IND421302AAR,IND400612AAA,2.4,2.3904834296138646,23,26.0,11.0,13.9098
IND421302AAR,IND421004AAA,3.272727272727273,3.584707378575303,53,34.0,10.0,13.4034
IND421302AAR,IND421301AAA,4.144444444444444,4.527198455139632,34,38.5,9.0,12.061599999999999
IND421302AAR,IND421302AAF,4.235294117647059,4.235294117647059,1,72.0,17.0,20.5132
IND421401AAC,IND421601AAB,2.526315789473684,2.6233297197521486,27,43.0,17.0,23.8425
IND421502AAA,IND421302AAR,3.090909090909091,3.300670103941987,33,43.0,13.0,15.5163
IND421601AAB,IND421302AAG,3.25,4.149685760695155,61,62.0,22.0,31.213
IND421802AAA,IND411033AAA,1.4629629629629628,1.5428207506414238,28,89.5,62.5,66.0911
IND422011AAD,IND413709AAA,2.078125,2.01765836265669,11,108.0,47.0,61.0863
IND422011AAD,IND421302AAG,1.9460912525428655,2.563328763687142,106,141.5,75.0,106.0008
IND422011AAD,IND422103AAC,1.2108927108927108,1.3270240106649258,32,38.0,33.0,36.59965
IND422011AAD,IND423109AAA,1.7647058823529411,1.7278903400799512,15,56.0,31.0,44.6032
IND422103AAC,IND422605AAA,1.796551724137931,1.8171347748046796,48,37.5,21.0,29.751649999999998
IND422103AAC,IND423601AAA,2.0,1.9492337164750957,6,49.0,25.5,36.25255
IND422605AAA,IND413709AAA,1.724747474747475,1.7393474697003126,54,56.0,34.0,37.3764
IND422605AAA,IND423109AAA,2.661111111111111,2.6853535353535354,4,90.0,28.0,33.16585
IND423105AAA,IND423106AAA,1.241687979539642,1.241687979539642,2,36.0,28.5,31.1847
IND423105AAA,IND423301AAB,1.4059561128526645,1.4184050886267006,14,36.0,26.0,28.3658
IND423106AAA,IND423105AAA,1.5227743271221532,1.9237386473273699,16,47.0,29.0,31.7763
IND423109AAA,IND413709AAA,1.4074074074074074,1.3606701940035275,3,38.0,27.0,27.2943
IND423109AAA,IND423601AAA,2.0,2.734391534391534,24,16.5,9.0,12.36025
IND423109AAA,IND423701AAB,2.928571428571429,2.9514652014652016,4,51.0,17.5,25.6007
IND423601AAA,IND413709AAA,1.586007702182285,1.6812883031266814,12,56.0,35.0,32.29075
IND423601AAA,IND423701AAB,1.6833333333333333,1.9743392859153728,36,33.5,20.5,19.2638
IND423701AAB,IND422011AAD,1.8757716049382716,2.0242644165244363,180,109.0,61.0,65.67025000000001
